sale_id,sale_date,region,country,brand,model,tier,body_type,model_year,age_years,fuel_type,transmission,engine_displacement_l,horsepower,mileage_km,color,n_owners,accidents,sales_channel,country_of_origin,sale_price_usd
S010501,2026-02-22,Western Europe,Spain,Honda,Jazz,mass,hatchback,2026,0.14,petrol,cvt,1.4,129,5836,red,1,0,online_marketplace,Japan,23087.18
S010502,2026-03-29,Eastern Europe,Hungary,Chevrolet,Malibu,mass,sedan,2025,1.24,petrol,automatic,2.0,187,22263,black,1,0,dealer_used,USA,17443.95
S010503,2025-03-26,North America,USA,Nissan,Sentra,mass,sedan,2023,2.23,petrol,automatic,1.4,132,16549,brown,1,1,dealer_used,Japan,15877.34
S010504,2023-03-07,North America,USA,Porsche,911,luxury,coupe,2023,0.18,petrol,automatic,3.0,372,0,silver,1,0,dealer_used,Germany,158239.34
S010505,2026-02-14,Western Europe,Sweden,Honda,Jazz,mass,hatchback,2026,0.12,petrol,automatic,1.4,140,0,red,1,0,dealer_used,Japan,25859.54
S010506,2021-04-21,Western Europe,UK,Peugeot,3008,mass,suv,2020,1.3,petrol,automatic,2.0,148,13359,white,1,0,private,France,20921.69
S010507,2026-02-08,North America,USA,Chevrolet,Silverado,mass,pickup,2025,1.1,petrol,manual,3.0,321,14886,brown,2,1,dealer_new,USA,27349.58
S010508,2022-10-03,Western Europe,Germany,Mercedes-Benz,GLC,premium,suv,2022,0.75,hybrid,automatic,2.0,209,8226,grey,1,0,dealer_used,Germany,78594.33
S010509,2025-03-27,Western Europe,Spain,Porsche,911,luxury,coupe,2024,1.23,diesel,automatic,3.0,346,21916,red,2,0,dealer_used,Germany,128874.35
S010510,2023-03-02,North America,Canada,Chery,Tiggo 4,mass,suv,2023,0.16,hybrid,cvt,1.4,99,4049,blue,1,0,online_marketplace,China,20918.62
S010511,2026-01-12,Western Europe,Spain,Mercedes-Benz,EQE,premium,sedan,2021,5.03,electric,automatic,3.0,339,91079,white,1,0,private,Germany,24456.19
S010512,2025-12-25,Eastern Europe,Romania,Mahindra,XUV700,mass,suv,2024,1.98,petrol,automatic,3.0,357,37870,orange,1,0,auction,India,9500.77
S010513,2019-07-28,North America,Canada,Lexus,IS,premium,sedan,2019,0.57,petrol,automatic,2.0,159,2244,yellow,1,1,online_marketplace,Japan,36725.78
S010514,2026-01-01,Japan,Japan,Toyota,Camry,mass,sedan,2026,0.0,hybrid,automatic,2.0,169,0,black,1,1,dealer_used,Japan,28420.16
S010515,2026-04-04,Western Europe,Italy,Mercedes-Benz,GLE,premium,suv,2026,0.25,petrol,automatic,3.0,369,5312,white,1,0,dealer_used,Germany,89925.25
S010516,2024-12-19,China,China,BYD,Seal,mass,sedan,2021,3.96,hybrid,cvt,2.0,150,75702,brown,2,1,dealer_used,China,7295.14
S010517,2025-06-08,Western Europe,Germany,Skoda,Fabia,mass,hatchback,2025,0.43,petrol,automatic,1.4,97,5300,silver,1,0,dealer_new,Czechia,21397.51
S010518,2023-11-16,Australia/NZ,New Zealand,Mazda,Mazda6,mass,sedan,2021,2.87,petrol,automatic,2.0,141,55173,blue,1,0,dealer_used,Japan,13235.36
S010519,2023-01-27,North America,Mexico,Hyundai,Tucson,mass,suv,2018,5.07,petrol,cvt,2.0,207,61267,red,1,0,dealer_used,South Korea,10428.62
S010520,2021-03-23,Middle East,Saudi Arabia,BMW,3 Series,premium,sedan,2021,0.22,hybrid,automatic,2.0,163,5274,green,1,1,private,Germany,55815.35
S010521,2025-06-30,China,China,Jeep,Grand Cherokee,mass,suv,2024,1.49,petrol,automatic,3.0,405,29240,red,1,0,dealer_used,USA,33937.32
S010522,2026-02-11,China,China,BYD,Dolphin,mass,hatchback,2026,0.11,electric,automatic,1.4,118,0,white,1,1,dealer_used,China,17850.24
S010523,2023-07-19,China,China,Tesla,Model X,premium,suv,2022,1.54,electric,automatic,3.0,262,24712,orange,2,0,dealer_used,USA,52690.27
S010524,2021-09-29,Eastern Europe,Hungary,Porsche,Cayenne,luxury,suv,2019,2.74,diesel,automatic,3.0,301,36260,silver,1,0,dealer_used,Germany,84828.12
S010525,2024-12-02,Latin America,Brazil,Toyota,Yaris,mass,hatchback,2023,1.92,diesel,manual,1.4,125,26958,yellow,1,0,online_marketplace,Japan,11761.77
S010526,2023-04-29,North America,Canada,Lexus,IS,premium,sedan,2022,1.32,petrol,dct,2.0,145,22992,brown,2,0,dealer_used,Japan,38794.2
S010527,2023-01-22,Middle East,Qatar,Lexus,ES,premium,sedan,2023,0.06,petrol,dct,3.0,374,1243,black,1,0,online_marketplace,Japan,76053.75
S010528,2025-08-29,North America,Canada,Fiat,Panda,mass,hatchback,2024,1.66,hybrid,automatic,1.4,123,18759,red,1,2,dealer_used,Italy,10891.27
S010529,2024-07-13,Latin America,Brazil,Toyota,Camry,mass,sedan,2024,0.53,diesel,dct,2.0,220,7764,silver,1,3,dealer_used,Japan,17060.28
S010530,2026-02-04,Western Europe,Spain,Toyota,Yaris,mass,hatchback,2022,4.09,petrol,automatic,1.4,117,33673,brown,2,0,dealer_used,Japan,14232.03
S010531,2026-02-06,Japan,Japan,Toyota,Corolla,mass,sedan,2026,0.1,hybrid,manual,1.4,101,0,green,1,0,online_marketplace,Japan,27373.19
S010532,2024-03-12,Western Europe,Italy,Mercedes-Benz,EQE,premium,sedan,2023,1.19,diesel,manual,3.0,229,25504,grey,2,0,private,Germany,44859.21
S010533,2025-01-01,Western Europe,Sweden,Tata,Harrier,mass,suv,2023,2.0,hybrid,automatic,2.0,189,39549,yellow,2,1,online_marketplace,India,9558.28
S010534,2022-04-20,Southeast Asia,Indonesia,Kia,Optima,mass,sedan,2022,0.3,hybrid,automatic,2.0,179,11202,green,1,1,dealer_used,South Korea,13854.13
S010535,2026-02-11,China,China,Volvo,XC40,premium,suv,2026,0.11,diesel,cvt,1.4,111,4949,black,1,0,dealer_used,Sweden,48205.87
S010536,2026-02-25,Japan,Japan,Honda,CR-V,mass,suv,2023,3.15,hybrid,manual,2.0,210,78141,red,2,0,online_marketplace,Japan,13341.78
S010537,2025-03-06,China,China,Mahindra,Thar,mass,suv,2025,0.18,electric,automatic,2.0,217,572,white,1,0,auction,India,16854.52
S010538,2022-07-02,China,China,Hyundai,Elantra,mass,sedan,2022,0.5,petrol,automatic,1.4,130,5556,green,1,0,online_marketplace,South Korea,19340.94
S010539,2026-02-14,Western Europe,France,Volkswagen,Polo,mass,hatchback,2024,2.12,electric,automatic,1.4,114,34585,blue,1,0,online_marketplace,Germany,19565.25
S010540,2021-10-24,Africa,Egypt,Kia,Optima,mass,sedan,2020,1.81,diesel,manual,2.0,207,25583,black,2,0,online_marketplace,South Korea,11853.99
S010541,2025-07-24,Africa,Egypt,Honda,CR-V,mass,suv,2024,1.56,petrol,manual,2.0,165,22562,red,1,0,dealer_used,Japan,17092.7
S010542,2026-03-27,China,China,Tata,Tiago,mass,hatchback,2026,0.23,hybrid,dct,1.4,101,6617,silver,1,0,dealer_new,India,12347.78
S010543,2026-02-03,North America,Canada,Tesla,Model X,premium,suv,2026,0.09,electric,automatic,3.0,304,6740,red,1,1,dealer_new,USA,69873.65
S010544,2022-11-19,China,China,Hyundai,Tucson,mass,suv,2022,0.88,electric,automatic,2.0,158,16789,orange,1,1,dealer_new,South Korea,21321.86
S010545,2025-04-23,North America,USA,Jeep,Grand Cherokee,mass,suv,2022,3.31,lpg,automatic,3.0,258,64194,orange,1,0,dealer_used,USA,19021.77
S010546,2025-05-03,Western Europe,France,Tata,Tiago,mass,hatchback,2025,0.33,petrol,manual,1.4,129,9612,black,1,0,private,India,11437.61
S010547,2022-03-05,India,India,Skoda,Fabia,mass,hatchback,2021,1.17,petrol,automatic,1.4,110,7745,silver,1,0,online_marketplace,Czechia,10368.04
S010548,2026-02-23,China,China,Audi,Q5,premium,suv,2026,0.15,petrol,automatic,2.0,148,9341,blue,1,0,dealer_used,Germany,51237.11
S010549,2026-04-15,Western Europe,Germany,Peugeot,208,mass,hatchback,2026,0.28,electric,automatic,1.4,135,3485,brown,1,0,private,France,17709.58
S010550,2023-09-22,North America,Canada,Audi,A3,premium,hatchback,2022,1.72,petrol,automatic,1.4,136,23536,black,1,0,private,Germany,35015.05
S010551,2023-07-06,North America,USA,Hyundai,Tucson,mass,suv,2023,0.51,petrol,cvt,2.0,156,5907,brown,1,0,online_marketplace,South Korea,22254.95
S010552,2023-10-16,Africa,South Africa,Renault,Captur,mass,suv,2023,0.79,petrol,cvt,1.4,112,17584,blue,1,0,online_marketplace,France,13364.08
S010553,2026-02-15,Africa,South Africa,Geely,Atlas,mass,suv,2026,0.12,petrol,automatic,2.0,186,3684,orange,1,0,dealer_used,China,17380.54
S010554,2023-04-11,Middle East,Saudi Arabia,Peugeot,3008,mass,suv,2019,4.27,petrol,automatic,2.0,171,41900,red,1,0,online_marketplace,France,12532.42
S010555,2024-01-10,China,China,Mahindra,Scorpio,mass,suv,2024,0.02,petrol,automatic,2.0,196,655,orange,1,0,dealer_used,India,19058.54
S010556,2024-11-24,China,China,Mazda,Mazda6,mass,sedan,2023,1.9,hybrid,dct,2.0,203,34459,green,2,0,dealer_used,Japan,18340.89
S010557,2024-10-22,Western Europe,Italy,Hyundai,Kona,mass,suv,2022,2.81,hybrid,manual,1.4,100,46412,blue,1,0,private,South Korea,13300.87
S010558,2025-06-28,Western Europe,France,Skoda,Octavia,mass,sedan,2025,0.49,petrol,dct,2.0,200,6031,red,1,1,dealer_used,Czechia,25849.01
S010559,2026-02-28,Japan,Japan,Kia,Rio,mass,hatchback,2026,0.16,hybrid,cvt,1.4,98,5104,yellow,1,0,dealer_new,South Korea,19908.77
S010560,2025-05-15,North America,Canada,Audi,A4,premium,sedan,2023,2.37,petrol,cvt,2.0,202,27880,orange,2,0,dealer_used,Germany,37346.46
S010561,2025-06-26,South Korea,South Korea,Mahindra,Scorpio,mass,suv,2025,0.48,electric,automatic,2.0,175,563,silver,1,1,dealer_used,India,17409.86
S010562,2022-02-23,Western Europe,France,Chevrolet,Malibu,mass,sedan,2022,0.15,petrol,automatic,2.0,159,1528,brown,1,0,dealer_used,USA,32387.54
S010563,2026-02-20,Western Europe,Sweden,Renault,Megane,mass,hatchback,2026,0.14,petrol,dct,1.4,107,4771,green,1,1,dealer_used,France,18105.49
S010564,2024-03-03,North America,Canada,Tesla,Model 3,premium,sedan,2020,4.17,electric,automatic,2.0,145,88079,yellow,1,0,dealer_new,USA,21578.9
S010565,2026-01-27,China,China,Audi,A3,premium,hatchback,2025,1.07,hybrid,automatic,1.4,94,16241,red,1,0,dealer_used,Germany,36419.07
S010566,2026-02-05,Eastern Europe,Poland,Kia,Rio,mass,hatchback,2024,2.1,petrol,automatic,1.4,113,44487,black,1,0,auction,South Korea,8490.3
S010567,2023-12-28,Western Europe,UK,Tesla,Model 3,premium,sedan,2020,3.99,electric,automatic,2.0,161,48128,red,1,3,private,USA,22248.13
S010568,2023-12-01,India,India,Jeep,Compass,mass,suv,2023,0.91,lpg,cvt,2.0,172,12258,green,1,0,online_marketplace,USA,16669.6
S010569,2022-08-08,North America,Canada,Mercedes-Benz,EQE,premium,sedan,2022,0.6,petrol,automatic,3.0,346,8183,white,1,0,private,Germany,65944.0
S010570,2021-04-01,North America,Mexico,Volvo,XC60,premium,suv,2019,2.25,petrol,automatic,2.0,184,30622,green,1,0,auction,Sweden,35892.11
S010571,2024-01-09,China,China,Kia,Optima,mass,sedan,2018,6.02,hybrid,automatic,2.0,171,115332,green,1,2,dealer_new,South Korea,4287.27
S010572,2026-01-05,Western Europe,Italy,Tesla,Model Y,premium,suv,2026,0.01,electric,automatic,2.0,170,4017,brown,1,0,dealer_used,USA,64464.46
S010573,2024-10-19,Japan,Japan,Toyota,Yaris,mass,hatchback,2022,2.8,petrol,automatic,1.4,138,31057,black,1,0,dealer_used,Japan,15971.04
S010574,2026-03-25,Western Europe,UK,Land Rover,Defender,luxury,suv,2025,1.23,diesel,automatic,3.0,387,16364,brown,2,1,dealer_used,UK,91228.0
S010575,2025-04-29,Australia/NZ,New Zealand,Fiat,500,mass,hatchback,2024,1.33,petrol,automatic,1.4,94,18295,grey,1,0,private,Italy,10976.49
S010576,2023-05-02,Western Europe,France,Land Rover,Discovery,luxury,suv,2021,2.33,petrol,automatic,3.0,238,51340,red,2,2,auction,UK,48865.2
S010577,2022-03-04,Japan,Japan,Geely,Coolray,mass,suv,2022,0.17,diesel,automatic,1.4,106,814,green,1,1,auction,China,16366.86
S010578,2025-12-12,Western Europe,Netherlands,BYD,Han,mass,sedan,2025,0.94,electric,automatic,3.0,360,11193,blue,1,0,dealer_new,China,32991.61
S010579,2023-08-24,Africa,South Africa,Mercedes-Benz,EQE,premium,sedan,2021,2.64,petrol,automatic,3.0,350,31582,brown,1,1,private,Germany,28752.49
S010580,2025-09-15,Western Europe,UK,BYD,Seal,mass,sedan,2025,0.7,electric,automatic,2.0,214,20834,silver,1,3,dealer_new,China,18414.43
S010581,2026-04-03,China,China,Tesla,Model Y,premium,suv,2024,2.25,electric,automatic,2.0,146,32951,green,1,0,dealer_used,USA,35709.37
S010582,2025-01-08,North America,Mexico,Lexus,RX,premium,suv,2024,1.02,petrol,cvt,3.0,339,5821,yellow,1,0,dealer_used,Japan,68780.91
S010583,2025-12-14,China,China,Volkswagen,Polo,mass,hatchback,2024,1.95,hybrid,automatic,1.4,116,40344,blue,1,0,online_marketplace,Germany,17532.65
S010584,2024-06-04,Western Europe,UK,Tata,Harrier,mass,suv,2019,5.42,hybrid,automatic,2.0,170,53157,black,2,0,private,India,4522.01
S010585,2025-03-08,North America,Canada,Jeep,Wrangler,mass,suv,2024,1.18,electric,automatic,3.0,357,9609,red,2,0,online_marketplace,USA,50739.89
S010586,2024-06-13,China,China,Geely,Atlas,mass,suv,2021,3.45,petrol,cvt,2.0,219,59006,black,2,0,dealer_used,China,10129.36
S010587,2025-03-18,Western Europe,Sweden,Mercedes-Benz,C-Class,premium,sedan,2023,2.21,hybrid,manual,2.0,165,36213,silver,1,0,dealer_used,Germany,40492.89
S010588,2024-04-21,India,India,Hyundai,Tucson,mass,suv,2024,0.3,petrol,manual,2.0,194,68,yellow,1,0,dealer_new,South Korea,14272.96
S010589,2026-02-09,Middle East,Qatar,Audi,A6,premium,sedan,2026,0.11,petrol,automatic,3.0,323,3309,yellow,1,0,dealer_used,Germany,67377.76
S010590,2025-04-30,China,China,Mahindra,XUV700,mass,suv,2025,0.33,hybrid,automatic,3.0,253,4205,black,1,1,dealer_new,India,20481.42
S010591,2026-01-13,China,China,Skoda,Kodiaq,mass,suv,2023,3.03,petrol,dct,2.0,175,58968,brown,1,0,private,Czechia,13558.21
S010592,2022-07-08,Japan,Japan,Skoda,Fabia,mass,hatchback,2019,3.52,hybrid,dct,1.4,126,59548,orange,1,0,online_marketplace,Czechia,8882.17
S010593,2025-02-25,Western Europe,Netherlands,Nissan,Leaf,mass,hatchback,2024,1.15,diesel,dct,1.4,124,30199,blue,1,0,online_marketplace,Japan,16110.17
S010594,2025-02-10,China,China,Lexus,NX,premium,suv,2025,0.11,petrol,dct,2.0,161,3898,grey,1,0,dealer_used,Japan,54228.75
S010595,2024-12-30,Eastern Europe,Poland,Nissan,Sentra,mass,sedan,2024,1.0,electric,automatic,1.4,135,12325,black,1,0,dealer_used,Japan,18469.64
S010596,2024-04-02,Western Europe,UK,Geely,Emgrand,mass,sedan,2023,1.25,diesel,dct,1.4,103,17463,blue,2,0,dealer_used,China,13754.74
S010597,2024-02-12,North America,Mexico,Mercedes-Benz,GLE,premium,suv,2018,6.11,petrol,automatic,3.0,378,88562,white,2,0,dealer_used,Germany,26412.86
S010598,2026-04-17,China,China,Mahindra,Thar,mass,suv,2026,0.29,petrol,automatic,2.0,204,2263,green,1,0,private,India,15169.11
S010599,2024-10-20,North America,Mexico,Tesla,Model X,premium,suv,2024,0.8,electric,automatic,3.0,409,17753,silver,1,0,dealer_used,USA,70498.04
S010600,2024-08-31,Western Europe,France,Fiat,Panda,mass,hatchback,2023,1.66,petrol,dct,1.4,114,6305,brown,1,0,private,Italy,13463.4
S010601,2024-03-23,Southeast Asia,Philippines,Chevrolet,Equinox,mass,suv,2018,6.22,petrol,cvt,2.0,159,99876,brown,2,0,auction,USA,3231.26
S010602,2020-03-15,China,China,Nissan,Sentra,mass,sedan,2020,0.2,petrol,automatic,1.4,128,9358,blue,1,3,dealer_used,Japan,15960.51
S010603,2025-09-24,Southeast Asia,Indonesia,Renault,Captur,mass,suv,2021,4.73,petrol,automatic,1.4,122,89544,white,1,0,private,France,3883.37
S010604,2022-07-08,Western Europe,France,Mercedes-Benz,E-Class,premium,sedan,2022,0.51,diesel,dct,3.0,314,8502,orange,1,0,private,Germany,63349.27
S010605,2025-10-10,North America,Canada,Chevrolet,Silverado,mass,pickup,2024,1.77,hybrid,automatic,3.0,329,31076,brown,1,0,dealer_used,USA,26252.78
S010606,2024-05-09,China,China,Skoda,Kodiaq,mass,suv,2023,1.35,petrol,dct,2.0,165,17605,brown,3,1,private,Czechia,18411.99
S010607,2023-05-28,North America,Canada,Chevrolet,Silverado,mass,pickup,2020,3.4,hybrid,automatic,3.0,233,34090,brown,1,0,dealer_used,USA,15737.48
S010608,2024-09-24,North America,USA,Skoda,Kodiaq,mass,suv,2021,3.73,petrol,dct,2.0,154,99077,grey,1,0,dealer_used,Czechia,10334.89
S010609,2026-01-17,Southeast Asia,Thailand,Hyundai,Elantra,mass,sedan,2026,0.04,electric,automatic,1.4,91,2701,grey,1,1,private,South Korea,12440.86
S010610,2023-07-26,Latin America,Brazil,Hyundai,Elantra,mass,sedan,2022,1.56,petrol,automatic,1.4,120,23698,white,4,1,online_marketplace,South Korea,9370.98
S010611,2024-05-23,China,China,Volkswagen,ID.4,mass,suv,2024,0.39,petrol,cvt,2.0,162,7819,green,1,0,dealer_new,Germany,34051.85
S010612,2024-01-07,Japan,Japan,Volkswagen,Passat,mass,sedan,2023,1.02,petrol,cvt,2.0,208,4076,green,1,2,auction,Germany,15986.38
S010613,2025-12-11,Western Europe,UK,Peugeot,208,mass,hatchback,2025,0.94,petrol,automatic,1.4,90,10448,green,1,2,dealer_new,France,15439.61
S010614,2025-07-24,Southeast Asia,Vietnam,Skoda,Kodiaq,mass,suv,2023,2.56,petrol,automatic,2.0,200,23697,brown,2,0,private,Czechia,11199.61
S010615,2026-03-29,Western Europe,Spain,Mercedes-Benz,C-Class,premium,sedan,2024,2.24,petrol,manual,2.0,185,44935,orange,2,0,online_marketplace,Germany,35203.3
S010616,2026-04-21,China,China,Peugeot,208,mass,hatchback,2026,0.3,electric,automatic,1.4,109,9989,white,1,0,dealer_used,France,17889.42
S010617,2026-01-26,Middle East,Qatar,Mercedes-Benz,GLE,premium,suv,2025,1.07,petrol,cvt,3.0,305,11243,brown,1,0,dealer_used,Germany,76909.81
S010618,2023-09-17,Southeast Asia,Philippines,Kia,Sorento,mass,suv,2023,0.71,diesel,dct,3.0,243,8926,brown,1,0,dealer_new,South Korea,17788.31
S010619,2026-03-09,Latin America,Argentina,Chevrolet,Silverado,mass,pickup,2026,0.18,petrol,dct,3.0,382,2109,blue,1,0,private,USA,26523.79
S010620,2026-02-26,North America,Mexico,Lexus,NX,premium,suv,2026,0.15,petrol,automatic,2.0,142,7289,yellow,1,0,online_marketplace,Japan,50712.69
S010621,2021-08-27,China,China,Geely,Coolray,mass,suv,2021,0.65,diesel,automatic,1.4,119,11029,blue,1,0,dealer_used,China,20317.29
S010622,2023-02-16,China,China,Jeep,Grand Cherokee,mass,suv,2022,1.13,diesel,automatic,3.0,277,12192,silver,1,0,online_marketplace,USA,36068.58
S010623,2026-02-02,North America,Mexico,Fiat,Panda,mass,hatchback,2026,0.09,petrol,automatic,1.4,90,686,blue,1,0,private,Italy,13979.16
S010624,2024-05-29,India,India,Chery,Tiggo 4,mass,suv,2024,0.41,petrol,automatic,1.4,118,12780,green,1,0,dealer_used,China,10011.15
S010625,2025-02-20,North America,Mexico,Lexus,NX,premium,suv,2024,1.14,petrol,manual,2.0,181,15411,orange,1,0,dealer_used,Japan,44758.66
S010626,2025-02-10,India,India,Renault,Clio,mass,hatchback,2024,1.11,hybrid,dct,1.4,106,13594,green,3,0,online_marketplace,France,7283.27
S010627,2026-03-06,Western Europe,Sweden,Mercedes-Benz,E-Class,premium,sedan,2026,0.18,diesel,automatic,3.0,308,2097,orange,1,0,dealer_new,Germany,67829.56
S010628,2026-02-05,North America,Canada,Jeep,Wrangler,mass,suv,2021,5.1,petrol,automatic,3.0,379,104329,white,1,1,online_marketplace,USA,12543.79
S010629,2025-04-20,China,China,Mercedes-Benz,E-Class,premium,sedan,2022,3.3,electric,automatic,3.0,386,36548,blue,1,0,dealer_used,Germany,43080.5
S010630,2025-08-12,Africa,Egypt,Toyota,Yaris,mass,hatchback,2025,0.61,diesel,cvt,1.4,110,12080,brown,1,0,auction,Japan,13556.27
S010631,2025-03-09,Latin America,Chile,Volkswagen,Polo,mass,hatchback,2025,0.18,diesel,manual,1.4,93,2828,white,1,0,private,Germany,15664.27
S010632,2026-02-12,Western Europe,Germany,Peugeot,208,mass,hatchback,2019,7.12,hybrid,automatic,1.4,98,87795,yellow,3,0,auction,France,2757.92
S010633,2026-02-05,Western Europe,Italy,Mahindra,Thar,mass,suv,2024,2.1,hybrid,dct,2.0,197,26623,white,1,0,auction,India,13400.46
S010634,2025-06-20,North America,Canada,Toyota,Yaris,mass,hatchback,2025,0.47,petrol,automatic,1.4,111,10013,brown,1,0,dealer_new,Japan,23834.49
S010635,2024-06-14,Eastern Europe,Romania,BYD,Seal,mass,sedan,2024,0.45,electric,automatic,2.0,169,2629,silver,1,0,online_marketplace,China,20050.53
S010636,2023-11-17,China,China,BMW,X5,premium,suv,2020,3.88,petrol,automatic,3.0,355,71362,silver,2,0,online_marketplace,Germany,32922.68
S010637,2022-08-26,India,India,Tata,Nexon,mass,suv,2020,2.65,petrol,cvt,1.4,140,28844,orange,1,0,dealer_used,India,5230.63
S010638,2022-03-08,North America,Mexico,BYD,Dolphin,mass,hatchback,2022,0.18,electric,automatic,1.4,107,5123,orange,1,0,dealer_new,China,23910.32
S010639,2023-06-19,Africa,Egypt,Lexus,NX,premium,suv,2023,0.46,electric,automatic,2.0,190,9921,orange,1,1,online_marketplace,Japan,38167.15
S010640,2026-04-04,Western Europe,Netherlands,BMW,5 Series,premium,sedan,2024,2.26,petrol,automatic,3.0,278,53584,blue,4,1,dealer_new,Germany,35627.53
S010641,2025-11-20,China,China,Mahindra,Thar,mass,suv,2024,1.89,petrol,automatic,2.0,208,15950,brown,1,1,private,India,10002.51
S010642,2026-04-09,China,China,Geely,Coolray,mass,suv,2026,0.27,electric,automatic,1.4,96,3412,green,1,0,private,China,16025.79
S010643,2024-08-20,Africa,South Africa,Ford,Fusion,mass,sedan,2023,1.63,hybrid,automatic,2.0,203,12752,orange,2,1,dealer_used,USA,15094.14
S010644,2023-01-26,Southeast Asia,Philippines,Mahindra,XUV700,mass,suv,2021,2.07,electric,automatic,3.0,231,21726,grey,1,0,auction,India,8753.94
S010645,2026-02-05,China,China,Volvo,XC40,premium,suv,2026,0.1,petrol,automatic,1.4,113,2697,red,1,2,dealer_new,Sweden,45436.33
S010646,2025-02-05,South Korea,South Korea,Renault,Clio,mass,hatchback,2025,0.1,petrol,cvt,1.4,105,0,brown,1,0,dealer_used,France,17070.71
S010647,2026-04-27,China,China,Chery,Tiggo 7,mass,suv,2026,0.32,petrol,automatic,2.0,191,3780,blue,1,0,dealer_used,China,19736.09
S010648,2025-06-30,China,China,Renault,Captur,mass,suv,2023,2.49,petrol,automatic,1.4,97,52084,grey,1,0,dealer_used,France,10518.5
S010649,2026-01-31,Western Europe,Spain,Volvo,S60,premium,sedan,2026,0.08,petrol,manual,2.0,163,299,red,1,0,dealer_used,Sweden,47495.93
S010650,2026-04-26,North America,USA,Lexus,IS,premium,sedan,2026,0.31,petrol,cvt,2.0,152,6119,grey,1,0,dealer_used,Japan,54714.11
S010651,2024-01-09,North America,Mexico,Lexus,IS,premium,sedan,2019,5.02,petrol,manual,2.0,186,66891,green,1,0,private,Japan,22777.0
S010652,2025-10-10,North America,USA,Mazda,Mazda6,mass,sedan,2021,4.77,petrol,automatic,2.0,154,33094,blue,1,0,auction,Japan,10367.79
S010653,2026-03-04,India,India,Mahindra,Scorpio,mass,suv,2026,0.17,petrol,dct,2.0,199,6603,silver,1,1,dealer_new,India,11564.67
S010654,2026-01-19,Eastern Europe,Czechia,Renault,Clio,mass,hatchback,2020,6.05,petrol,dct,1.4,120,98356,silver,2,0,private,France,2948.25
S010655,2026-04-24,Eastern Europe,Poland,Mazda,CX-5,mass,suv,2025,1.31,petrol,dct,2.0,146,19027,green,2,0,online_marketplace,Japan,17343.74
S010656,2025-03-02,Western Europe,France,Fiat,500,mass,hatchback,2025,0.16,petrol,manual,1.4,112,1897,blue,1,2,online_marketplace,Italy,13771.76
S010657,2024-12-05,North America,Canada,Lexus,ES,premium,sedan,2024,0.93,petrol,automatic,3.0,238,15671,grey,1,0,dealer_new,Japan,49481.55
S010658,2025-04-10,China,China,Volkswagen,Golf,mass,hatchback,2025,0.27,petrol,dct,1.4,112,1508,blue,1,1,private,Germany,19898.37
S010659,2026-04-29,North America,Canada,Ford,Mustang,mass,coupe,2026,0.32,petrol,dct,3.0,283,9195,yellow,1,0,online_marketplace,USA,34123.45
S010660,2022-12-09,Latin America,Brazil,BYD,Han,mass,sedan,2022,0.94,hybrid,dct,3.0,277,18871,red,1,0,dealer_new,China,18616.33
S010661,2025-03-14,North America,USA,Mercedes-Benz,C-Class,premium,sedan,2023,2.2,petrol,dct,2.0,205,49383,yellow,1,0,dealer_used,Germany,37335.46
S010662,2024-02-16,Western Europe,Sweden,Mercedes-Benz,C-Class,premium,sedan,2018,6.12,diesel,automatic,2.0,195,105614,orange,1,0,dealer_used,Germany,18177.45
S010663,2026-02-24,China,China,BYD,Han,mass,sedan,2025,1.15,electric,automatic,3.0,400,14208,blue,1,0,private,China,22085.81
S010664,2025-10-08,China,China,Jeep,Compass,mass,suv,2024,1.77,petrol,manual,2.0,168,30337,orange,2,0,auction,USA,22872.24
S010665,2023-03-06,Western Europe,Netherlands,Honda,Jazz,mass,hatchback,2022,1.17,petrol,dct,1.4,92,17092,grey,2,0,online_marketplace,Japan,18501.52
S010666,2020-09-27,Southeast Asia,Vietnam,Hyundai,Kona,mass,suv,2020,0.74,petrol,automatic,1.4,126,12038,orange,1,3,dealer_new,South Korea,11392.97
S010667,2026-02-13,Southeast Asia,Indonesia,Honda,Civic,mass,sedan,2025,1.12,diesel,automatic,1.4,133,13490,black,1,1,dealer_new,Japan,14564.43
S010668,2023-08-10,Western Europe,UK,Lexus,IS,premium,sedan,2021,2.6,diesel,manual,2.0,197,28766,red,2,0,private,Japan,32276.28
S010669,2025-11-11,Southeast Asia,Thailand,Mahindra,XUV700,mass,suv,2025,0.86,petrol,cvt,3.0,332,6152,green,1,1,dealer_new,India,13478.91
S010670,2022-08-12,Australia/NZ,New Zealand,Land Rover,Range Rover,luxury,suv,2019,3.61,hybrid,automatic,3.0,226,71802,black,1,1,dealer_used,UK,53011.48
S010671,2026-01-30,Western Europe,Spain,Mercedes-Benz,GLE,premium,suv,2026,0.08,diesel,manual,3.0,405,6163,yellow,1,1,online_marketplace,Germany,66938.26
S010672,2026-03-03,Western Europe,France,Tesla,Model S,premium,sedan,2026,0.17,electric,automatic,3.0,405,317,brown,1,1,dealer_new,USA,61828.81
S010673,2026-04-11,China,China,Jeep,Wrangler,mass,suv,2026,0.27,petrol,automatic,3.0,419,0,silver,1,0,dealer_used,USA,54883.5
S010674,2025-10-25,China,China,BYD,Seal,mass,sedan,2024,1.82,hybrid,automatic,2.0,212,34445,green,3,0,dealer_used,China,16399.2
